ID,Faction,Instance_ID,Supercedes,Title_lang[0],Title_lang[1],Title_lang[2],Title_lang[3],Title_lang[4],Title_lang[5],Title_lang[6],Title_lang[7],Title_lang[8],Title_lang[9],Title_lang[10],Title_lang[11],Title_lang[12],Title_lang[13],Title_lang[14],Title_lang[15],Title_lang_mask,Description_lang[0],Description_lang[1],Description_lang[2],Description_lang[3],Description_lang[4],Description_lang[5],Description_lang[6],Description_lang[7],Description_lang[8],Description_lang[9],Description_lang[10],Description_lang[11],Description_lang[12],Description_lang[13],Description_lang[14],Description_lang[15],Description_lang_mask,Category,Points,Ui_order,Flags,IconID,Reward_lang[0],Reward_lang[1],Reward_lang[2],Reward_lang[3],Reward_lang[4],Reward_lang[5],Reward_lang[6],Reward_lang[7],Reward_lang[8],Reward_lang[9],Reward_lang[10],Reward_lang[11],Reward_lang[12],Reward_lang[13],Reward_lang[14],Reward_lang[15],Reward_lang_mask,Minimum_criteria,Shares_criteria
1420,-1,-1,0,Realm First! Grand Master Angler,,,,,,,,,,,,,,,,16712190,First person on the realm to achieve 450 skill in fishing.,,,,,,,,,,,,,,,,16712190,81,0,28,256,580,,,,,,,,,,,,,,,,,16712174,0,0
1558,-1,-1,1557,100 Fish,,,,,,,,,,,,,,,,16712190,Fish up 100 items.,,,,,,,,,,,,,,,,16712190,171,10,28,0,3179,,,,,,,,,,,,,,,,,2080309740,0,0
1783,0,-1,0,Our Daily Bread,,,,,,,,,,,,,,,,16712190,Complete each of the cooking daily quests offered by Awilo Lon'gomba in Dalaran.,,,,,,,,,,,,,,,,16712190,170,10,28,0,259,,,,,,,,,,,,,,,,,2080309740,0,0
2050,-1,615,0,Twilight Duo (10 player),,,,,,,,,,,,,,,,16712190,"With at least two Twilight Drakes still alive, engage and defeat Sartharion the Onyx Guardian in 10-player mode.",,,,,,,,,,,,,,,,16712190,14922,10,28,0,3252,,,,,,,,,,,,,,,,,2130641388,0,0
2053,-1,615,0,Twilight Duo (25 player),,,,,,,,,,,,,,,,16712190,"With at least two Twilight Drakes still alive, engage and defeat Sartharion the Onyx Guardian in 25-player mode.",,,,,,,,,,,,,,,,16712190,14923,10,28,0,3252,,,,,,,,,,,,,,,,,2130641388,0,0
2151,-1,600,0,Consumption Junction,,,,,,,,,,,,,,,,16712190,Defeat Trollgore in Drak'Tharon Keep on Heroic Difficulty before Consume reaches ten stacks.,,,,,,,,,,,,,,,,16712190,14921,10,28,0,3502,,,,,,,,,,,,,,,,,2080309740,0,0
2787,0,-1,0,Champion of the Undercity,,,,,,,,,,,,,,,,16712190,Earn the right to represent the Undercity in the Argent Tournament.,,,,,,,,,,,,,,,,16712190,14941,10,28,0,3798,,,,,,,,,,,,,,,,,2080309740,0,0
2881,-1,603,0,Algalon the Observer kills (Ulduar 25 player),,,,,,,,,,,,,,,,16712190,Algalon the Observer kills (Ulduar 25 player),,,,,,,,,,,,,,,,16712190,14963,10,28,1,1700,,,,,,,,,,,,,,,,,2113864172,0,0
2945,-1,603,0,But I'm On Your Side (10 player),,,,,,,,,,,,,,,,16712190,Defeat the Assembly of Iron while under the effect of an Iron Boot Flask in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,28,0,1763,,,,,,,,,,,,,,,,,2080309740,1,0
2946,-1,603,0,But I'm On Your Side (25 player),,,,,,,,,,,,,,,,16712190,Defeat the Assembly of Iron while under the effect of an Iron Boot Flask in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,28,0,1763,,,,,,,,,,,,,,,,,2080309740,1,0
4039,-1,-1,0,Victories over the Faction Champions (Trial of the Grand Crusader 25 player),,,,,,,,,,,,,,,,16712190,Victories over the Faction Champions (25-player Trial of the Grand Crusader),,,,,,,,,,,,,,,,16712190,15021,0,28,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4661,-1,-1,0,Gunship Battle victories (Heroic Icecrown 25 player),,,,,,,,,,,,,,,,16712190,Gunship Battle victories (Heroic Icecrown 25 player),,,,,,,,,,,,,,,,16712190,15062,0,28,1,1,,,,,,,,,,,,,,,,,16712188,0,0
618,0,530,0,Putting Out the Light,,,,,,,,,,,,,,,,16712190,Kill Prophet Velen.,,,,,,,,,,,,,,,,16712190,95,10,29,0,3674,,,,,,,,,,,,,,,,,16712174,0,0
679,-1,554,0,Heroic: The Mechanar,,,,,,,,,,,,,,,,16712190,Defeat Pathaleon the Calculator on Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14805,10,29,0,3688,,,,,,,,,,,,,,,,,16712174,0,0
1020,-1,-1,621,Ten Tabards,,,,,,,,,,,,,,,,16712190,Equip 10 unique tabards.,,,,,,,,,,,,,,,,16712190,92,10,29,160,2637,,,,,,,,,,,,,,,,,16712174,10,621
1371,-1,533,0,Grobbulus kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,Grobbulus kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,14823,10,29,1,97,,,,,,,,,,,,,,,,,2080309740,0,0
1421,-1,-1,0,Realm First! Grand Master Herbalist,,,,,,,,,,,,,,,,16712190,First person on the realm to achieve 450 skill in herbalism.,,,,,,,,,,,,,,,,16712190,81,0,29,256,345,,,,,,,,,,,,,,,,,16712174,0,0
1559,-1,-1,1558,250 Fish,,,,,,,,,,,,,,,,16712190,Fish up 250 items.,,,,,,,,,,,,,,,,16712190,171,10,29,0,3179,,,,,,,,,,,,,,,,,2080309740,0,0
1563,1,-1,0,Hail to the Chef,,,,,,,,,,,,,,,,16712190,Complete the cooking achievements listed below.,,,,,,,,,,,,,,,,16712190,170,10,29,0,3678,Title Reward: Chef,,,,,,,,,,,,,,,,16712190,0,0
2039,-1,600,0,Better Off Dred,,,,,,,,,,,,,,,,16712190,Engage King Dred in Drak'Tharon Keep on Heroic Difficulty and slay 6 Drakkari Gutrippers or Drakkari Scytheclaw during his defeat.,,,,,,,,,,,,,,,,16712190,14921,10,29,0,3313,,,,,,,,,,,,,,,,,2080309740,0,0
2051,-1,615,0,The Twilight Zone (10 player),,,,,,,,,,,,,,,,16712190,"With all three Twilight Drakes still alive, engage and defeat Sartharion the Onyx Guardian in 10-player mode.",,,,,,,,,,,,,,,,16712190,14922,10,29,0,3252,Title Reward: Of the Nightfall,,,,,,,,,,,,,,,,16712190,0,0
2054,-1,615,0,The Twilight Zone (25 player),,,,,,,,,,,,,,,,16712190,"With all three Twilight Drakes still alive, engage and defeat Sartharion the Onyx Guardian in 25-player mode.",,,,,,,,,,,,,,,,16712190,14923,10,29,0,3252,Title Reward: Twilight Vanquisher,,,,,,,,,,,,,,,,16712190,0,0
2769,0,-1,2787,Exalted Champion of the Undercity,,,,,,,,,,,,,,,,16712190,Earn exalted status with and the right to represent the Undercity in the Argent Tournament.,,,,,,,,,,,,,,,,16712190,14941,10,29,0,3798,Title Reward: of the Undercity,,,,,,,,,,,,,,,,16712190,0,0
2870,-1,624,0,Emalon the Storm Watcher kills (Wintergrasp 10 player),,,,,,,,,,,,,,,,16712190,Emalon the Storm Watcher kills (Wintergrasp 10 player),,,,,,,,,,,,,,,,16712190,14963,10,29,1,187,,,,,,,,,,,,,,,,,2113864172,0,0
2947,-1,603,0,Can't Do That While Stunned (10 player),,,,,,,,,,,,,,,,16712190,Defeat the Assembly of Iron without allowing Stormcaller Brundir to damage anyone with Chain Lightning or Lightning Whirl in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,29,0,320,,,,,,,,,,,,,,,,,2080309740,1,0
2948,-1,603,0,Can't Do That While Stunned (25 player),,,,,,,,,,,,,,,,16712190,Defeat the Assembly of Iron without allowing Stormcaller Brundir to damage anyone with Chain Lightning or Lightning Whirl in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,29,0,320,,,,,,,,,,,,,,,,,2080309740,1,0
4040,-1,-1,0,Val'kyr Twins kills (Trial of the Crusader 10 player),,,,,,,,,,,,,,,,16712190,Val'kyr Twins kills (Trial of the Crusader 10 player),,,,,,,,,,,,,,,,16712190,15021,0,29,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4645,-1,-1,0,Deathbringer kills (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,Deathbringer kills (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,15062,0,29,1,1,,,,,,,,,,,,,,,,,16712188,0,0
619,0,-1,0,For The Horde!,,,,,,,,,,,,,,,,16712190,Slay the leaders of the Alliance.,,,,,,,,,,,,,,,,16712190,95,20,30,0,1703,Reward: Black War Bear,,,,,,,,,,,,,,,,16712190,0,0
680,-1,553,0,Heroic: The Botanica,,,,,,,,,,,,,,,,16712190,Defeat Warp Splinter on Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14805,10,30,0,3642,,,,,,,,,,,,,,,,,16712174,0,0
1021,-1,-1,1020,Twenty-Five Tabards,,,,,,,,,,,,,,,,16712190,Equip 25 unique tabards.,,,,,,,,,,,,,,,,16712190,92,10,30,160,3040,Reward: Tabard of the Achiever,,,,,,,,,,,,,,,,16712190,25,621
1369,-1,533,0,Heigan the Unclean kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,Heigan the Unclean kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,14823,10,30,1,2997,,,,,,,,,,,,,,,,,2080309740,0,0
1422,-1,-1,0,Realm First! Grand Master Scribe,,,,,,,,,,,,,,,,16712190,First person on the realm to achieve 450 skill in inscription.,,,,,,,,,,,,,,,,16712190,81,0,30,256,2557,,,,,,,,,,,,,,,,,16712174,0,0
1560,-1,-1,1559,500 Fish,,,,,,,,,,,,,,,,16712190,Fish up 500 items.,,,,,,,,,,,,,,,,16712190,171,10,30,0,3179,,,,,,,,,,,,,,,,,2080309740,0,0
1784,0,-1,0,Hail to the Chef,,,,,,,,,,,,,,,,16712190,Complete the cooking achievements listed below.,,,,,,,,,,,,,,,,16712190,170,10,30,0,3678,Title Reward: Chef,,,,,,,,,,,,,,,,16712190,0,0
2057,-1,600,0,Oh Novos!,,,,,,,,,,,,,,,,16712190,Defeat Novos the Summoner in Drak'Tharon Keep on Heroic Difficulty without allowing any undead minions to reach the floor.,,,,,,,,,,,,,,,,16712190,14921,10,30,0,2718,,,,,,,,,,,,,,,,,2080309740,0,0
2788,0,-1,0,Champion of the Horde,,,,,,,,,,,,,,,,16712190,Earn the right to represent every Horde race's faction in the Argent Tournament.,,,,,,,,,,,,,,,,16712190,14941,10,30,0,3806,,,,,,,,,,,,,,,,,2080309740,0,0
2951,-1,603,0,With Open Arms (10 player),,,,,,,,,,,,,,,,16712190,Defeat Kologarn without destroying either of his arms in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,30,0,3859,,,,,,,,,,,,,,,,,2080309740,0,0
2952,-1,603,0,With Open Arms (25 player),,,,,,,,,,,,,,,,16712190,Defeat Kologarn without destroying either of his arms in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,30,0,3859,,,,,,,,,,,,,,,,,2080309740,0,0
3236,-1,624,0,Emalon the Storm Watcher kills (Wintergrasp 25 player),,,,,,,,,,,,,,,,16712190,Emalon the Storm Watcher kills (Wintergrasp 25 player),,,,,,,,,,,,,,,,16712190,14963,10,30,1,187,,,,,,,,,,,,,,,,,150971388,0,0
4041,-1,-1,0,Val'kyr Twins kills (Trial of the Grand Crusader 10 player),,,,,,,,,,,,,,,,16712190,Val'kyr Twins kills (Trial of the Grand Crusader 10 player),,,,,,,,,,,,,,,,16712190,15021,0,30,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4396,-1,249,0,Onyxia's Lair (10 player),,,,,,,,,,,,,,,,16712190,Defeat Onyxia in 10-player mode.,,,,,,,,,,,,,,,,16712190,14922,10,30,0,3820,,,,,,,,,,,,,,,,,16712172,0,0
4397,-1,249,0,Onyxia's Lair (25 player),,,,,,,,,,,,,,,,16712190,Defeat Onyxia in 25-player mode.,,,,,,,,,,,,,,,,16712190,14923,10,30,0,3820,,,,,,,,,,,,,,,,,16712172,0,0
4662,-1,-1,0,Deathbringer kills (Heroic Icecrown 10 player),,,,,,,,,,,,,,,,16712190,Deathbringer kills (Heroic Icecrown 10 player),,,,,,,,,,,,,,,,16712190,15062,0,30,1,1,,,,,,,,,,,,,,,,,16712188,0,0
556,-1,-1,0,Epic,,,,,,,,,,,,,,,,16712190,Equip an epic item in every slot with a minimum item level of 213.,,,,,,,,,,,,,,,,16712190,92,25,31,0,2808,,,,,,,,,,,,,,,,,16712174,0,0
681,-1,-1,0,Heroic: The Arcatraz,,,,,,,,,,,,,,,,16712190,Defeat Harbinger Skyriss on Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14805,10,31,0,3659,,,,,,,,,,,,,,,,,16712174,1,0
700,0,-1,0,Freedom of the Horde,,,,,,,,,,,,,,,,16712190,Obtain an Insignia or Medallion of the Horde.,,,,,,,,,,,,,,,,16712190,95,10,31,0,2811,,,,,,,,,,,,,,,,,16712174,1,0
1375,-1,533,0,Four Horsemen kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,Four Horsemen kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,14823,10,31,1,2639,,,,,,,,,,,,,,,,,2080309740,0,0
1423,-1,-1,0,Realm First! Grand Master Jewelcrafter,,,,,,,,,,,,,,,,16712190,First person on the realm to achieve 450 skill in jewelcrafting.,,,,,,,,,,,,,,,,16712190,81,0,31,256,1768,,,,,,,,,,,,,,,,,16712174,0,0
1561,-1,-1,1560,1000 Fish,,,,,,,,,,,,,,,,16712190,Fish up 1000 items.,,,,,,,,,,,,,,,,16712190,171,10,31,0,3179,,,,,,,,,,,,,,,,,2080309740,0,0
1816,-1,608,0,Defenseless,,,,,,,,,,,,,,,,16712190,Defeat Cyanigosa in The Violet Hold without using Defense Control Crystals and with Prison Seal Integrity at 100% while in Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14921,10,31,0,3264,,,,,,,,,,,,,,,,,2113864172,0,0
2771,0,-1,2788,Exalted Champion of the Horde,,,,,,,,,,,,,,,,16712190,Earn exalted status with and the right to represent every Horde race's faction in the Argent Tournament.,,,,,,,,,,,,,,,,16712190,14941,10,31,0,3806,,,,,,,,,,,,,,,,,2113864172,0,0
2953,-1,603,0,Disarmed (10 player),,,,,,,,,,,,,,,,16712190,Destroy both of Kologarn's arms and then Kologarn himself within 12 seconds in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,31,0,560,,,,,,,,,,,,,,,,,2080309740,1,0
2954,-1,603,0,Disarmed (25 player),,,,,,,,,,,,,,,,16712190,Destroy both of Kologarn's arms and then Kologarn himself within 12 seconds in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,31,0,560,,,,,,,,,,,,,,,,,2080309740,1,0
4042,-1,-1,0,Val'kyr Twins kills (Trial of the Crusader 25 player),,,,,,,,,,,,,,,,16712190,Val'kyr Twins kills (Trial of the Crusader 25 player),,,,,,,,,,,,,,,,16712190,15021,0,31,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4402,-1,249,0,More Dots! (10 player),,,,,,,,,,,,,,,,16712190,Defeat Onyxia in less than 5 minutes in 10-player mode.,,,,,,,,,,,,,,,,16712190,14922,10,31,0,3821,,,,,,,,,,,,,,,,,16712172,0,0
4405,-1,249,0,More Dots! (25 player),,,,,,,,,,,,,,,,16712190,Defeat Onyxia in less than 5 minutes in 25-player mode.,,,,,,,,,,,,,,,,16712190,14923,10,31,0,3821,,,,,,,,,,,,,,,,,16712172,0,0
4663,-1,-1,0,Deathbringer kills (Icecrown 25 player),,,,,,,,,,,,,,,,16712190,Deathbringer kills (Icecrown 25 player),,,,,,,,,,,,,,,,16712190,15062,0,31,1,1,,,,,,,,,,,,,,,,,16712188,0,0
557,-1,-1,0,Superior,,,,,,,,,,,,,,,,16712190,Equip a superior item in every slot with a minimum item level of 187.,,,,,,,,,,,,,,,,16712190,92,10,32,0,133,,,,,,,,,,,,,,,,,16712174,0,0
682,-1,585,0,Heroic: Magister's Terrace,,,,,,,,,,,,,,,,16712190,Defeat Kael'thas Sunstrider on Heroic Difficulty.,,,,,,,,,,,,,,,,16712190,14805,10,32,0,3664,,,,,,,,,,,,,,,,,16712174,0,0
701,1,-1,0,Freedom of the Alliance,,,,,,,,,,,,,,,,16712190,Obtain an Insignia or Medallion of the Alliance.,,,,,,,,,,,,,,,,16712190,95,10,32,0,2812,,,,,,,,,,,,,,,,,16712174,1,0
1374,-1,533,0,Instructor Razuvious kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,Instructor Razuvious kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,14823,10,32,1,2639,,,,,,,,,,,,,,,,,2080309740,0,0
1424,-1,-1,0,Realm First! Grand Master Leatherworker,,,,,,,,,,,,,,,,16712190,First person on the realm to achieve 450 skill in leatherworking.,,,,,,,,,,,,,,,,16712190,81,0,32,256,346,,,,,,,,,,,,,,,,,16712174,0,0
1865,-1,608,0,Lockdown!,,,,,,,,,,,,,,,,16712190,"Defeat Xevozz, Lavanthor, Ichoron, Zuramat the Obliterator, Erekem, and Moragg in The Violet Hold on Heroic Difficulty.",,,,,,,,,,,,,,,,16712190,14921,10,32,0,3300,,,,,,,,,,,,,,,,,2063532524,0,0
2096,-1,-1,0,The Coin Master,,,,,,,,,,,,,,,,16712190,Complete the coin fishing achievements listed below.,,,,,,,,,,,,,,,,16712190,171,10,32,0,2993,Reward: Titanium Seal of Dalaran,,,,,,,,,,,,,,,,16712190,0,0
2816,0,-1,2771,Exalted Argent Champion of the Horde,,,,,,,,,,,,,,,,16712190,Earn exalted status with and the right to represent every Horde race's faction in the Argent Tournament.,,,,,,,,,,,,,,,,16712190,14941,10,32,0,3806,Title Reward: Crusader. Unlocks Crusader dailies at the Argent Tournament.,,,,,,,,,,,,,,,,16712190,0,0
2955,-1,603,0,If Looks Could Kill (10 player),,,,,,,,,,,,,,,,16712190,Defeat Kologarn without any raid member being hit by Focused Eyebeams in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,32,0,2446,,,,,,,,,,,,,,,,,2080309740,0,0
2956,-1,603,0,If Looks Could Kill (25 player),,,,,,,,,,,,,,,,16712190,Defeat Kologarn without any raid member being hit by Focused Eyebeams in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,32,0,2446,,,,,,,,,,,,,,,,,2080309740,0,0
4043,-1,-1,0,Val'kyr Twins kills (Trial of the Grand Crusader 25 player),,,,,,,,,,,,,,,,16712190,Val'kyr Twins kills  (Trial of the Grand Crusader 25 player),,,,,,,,,,,,,,,,16712190,15021,0,32,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4403,-1,249,0,Many Whelps! Handle It! (10 player),,,,,,,,,,,,,,,,16712190,"Cause 50 Onyxia Whelplings to hatch within 10 seconds of Onyxia's liftoff, and then defeat her in 10-player mode.",,,,,,,,,,,,,,,,16712190,14922,10,32,0,1699,,,,,,,,,,,,,,,,,16712172,0,0
4406,-1,249,0,Many Whelps! Handle It! (25 player),,,,,,,,,,,,,,,,16712190,"Cause 50 Onyxia Whelplings to hatch within 10 seconds of Onyxia's liftoff, and then defeat her in 25-player mode.",,,,,,,,,,,,,,,,16712190,14923,10,32,0,1699,,,,,,,,,,,,,,,,,16712172,0,0
4664,-1,-1,0,Deathbringer kills (Heroic Icecrown 25 player),,,,,,,,,,,,,,,,16712190,Deathbringer kills (Heroic Icecrown 25 player),,,,,,,,,,,,,,,,16712190,15062,0,32,1,1,,,,,,,,,,,,,,,,,16712188,0,0
558,-1,-1,0,Greedy,,,,,,,,,,,,,,,,16712190,Win a greed roll on a superior or better item above level 185 by rolling 100.,,,,,,,,,,,,,,,,16712190,92,10,33,0,2802,,,,,,,,,,,,,,,,,16712174,0,0
690,-1,-1,0,Karazhan,,,,,,,,,,,,,,,,16712190,Defeat Prince Malchezaar in Karazhan.,,,,,,,,,,,,,,,,16712190,14805,10,33,0,3828,,,,,,,,,,,,,,,,,16712174,1,0
727,-1,-1,0,Call in the Cavalry,,,,,,,,,,,,,,,,16712190,Obtain one of the war mounts through the honor system.,,,,,,,,,,,,,,,,16712190,95,10,33,0,1178,,,,,,,,,,,,,,,,,16712174,1,0
1370,-1,533,0,Loatheb kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,Loatheb kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,14823,10,33,1,2997,,,,,,,,,,,,,,,,,2080309740,0,0
1425,-1,-1,0,Realm First! Grand Master Miner,,,,,,,,,,,,,,,,16712190,First person on the realm to achieve 450 skill in mining.,,,,,,,,,,,,,,,,16712190,81,0,33,256,336,,,,,,,,,,,,,,,,,16712174,0,0
1516,-1,-1,0,Accomplished Angler,,,,,,,,,,,,,,,,16712190,Complete the fishing achievements listed below.,,,,,,,,,,,,,,,,16712190,171,10,33,0,580,Title Reward: Salty,,,,,,,,,,,,,,,,16712190,0,0
2041,-1,608,0,Dehydration,,,,,,,,,,,,,,,,16712190,Defeat Ichoron in the Violet Hold on Heroic Difficulty without allowing any Ichor Globules to merge.,,,,,,,,,,,,,,,,16712190,14921,10,33,0,2134,,,,,,,,,,,,,,,,,2130641388,0,0
2959,-1,603,0,Rubble and Roll (10 player),,,,,,,,,,,,,,,,16712190,Defeat Kologarn after causing at least 25 Rubble creatures to spawn in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,33,0,2380,,,,,,,,,,,,,,,,,2113864172,0,0
2960,-1,603,0,Rubble and Roll (25 player),,,,,,,,,,,,,,,,16712190,Defeat Kologarn after causing at least 25 Rubble creatures to spawn in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,33,0,2380,,,,,,,,,,,,,,,,,2113864172,0,0
3676,1,-1,0,A Silver Confidant,,,,,,,,,,,,,,,,16712190,Earn both exalted status with The Silver Covenant and the right to represent a city in the Argent Tournament.,,,,,,,,,,,,,,,,16712190,14941,10,33,0,2383,Unlocks Silver Covenant dailies at the Argent Tournament.,,,,,,,,,,,,,,,,16712190,0,0
4044,-1,-1,0,Times completed the Trial of the Crusader (10 player),,,,,,,,,,,,,,,,16712190,Times completed the Trial of the Crusader (10 player),,,,,,,,,,,,,,,,16712190,15021,0,33,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4404,-1,249,0,She Deep Breaths More (10 player),,,,,,,,,,,,,,,,16712190,Defeat Onyxia without anyone taking damage from a Deep Breath in 10-player mode.,,,,,,,,,,,,,,,,16712190,14922,10,33,0,2128,,,,,,,,,,,,,,,,,16712172,0,0
4407,-1,249,0,She Deep Breaths More (25 player),,,,,,,,,,,,,,,,16712190,Defeat Onyxia without anyone taking damage from a Deep Breath in 25-player mode.,,,,,,,,,,,,,,,,16712190,14923,10,33,0,2128,,,,,,,,,,,,,,,,,16712172,0,0
4646,-1,-1,0,Festergut kills (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,Festergut kills (Icecrown 10 player),,,,,,,,,,,,,,,,16712190,15062,0,33,1,1,,,,,,,,,,,,,,,,,16712188,0,0
229,-1,-1,0,The Grim Reaper,,,,,,,,,,,,,,,,16712190,Get 30 Honorable Kills in a single battle in any battleground.,,,,,,,,,,,,,,,,16712190,95,10,34,0,1933,,,,,,,,,,,,,,,,,16712174,1,0
559,-1,-1,0,Needy,,,,,,,,,,,,,,,,16712190,Win a need roll on a superior or better item above level 185 by rolling 100.,,,,,,,,,,,,,,,,16712190,92,10,34,0,2801,,,,,,,,,,,,,,,,,16712174,0,0
691,-1,-1,0,Zul'Aman,,,,,,,,,,,,,,,,16712190,Defeat Zul'jin in Zul'Aman.,,,,,,,,,,,,,,,,16712190,14805,10,34,0,3630,,,,,,,,,,,,,,,,,16712174,1,0
1363,-1,533,0,Maexxna kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,Maexxna kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,14823,10,34,1,1899,,,,,,,,,,,,,,,,,2080309740,0,0
1426,-1,-1,0,Realm First! Grand Master Skinner,,,,,,,,,,,,,,,,16712190,First person on the realm to achieve 450 skill in skinning.,,,,,,,,,,,,,,,,16712190,81,0,34,256,736,,,,,,,,,,,,,,,,,16712174,0,0
2153,-1,608,0,A Void Dance,,,,,,,,,,,,,,,,16712190,Defeat Zuramat the Obliterator in The Violet Hold on Heroic Difficulty without killing any void sentries.,,,,,,,,,,,,,,,,16712190,14921,10,34,0,2242,,,,,,,,,,,,,,,,,2130641388,0,0
3006,-1,603,0,Crazy Cat Lady (10 player),,,,,,,,,,,,,,,,16712190,Defeat Auriaya without destroying her Sanctum Sentries in 10-player mode.,,,,,,,,,,,,,,,,16712190,14961,10,34,0,3870,,,,,,,,,,,,,,,,,2080309740,0,0
3007,-1,603,0,Crazy Cat Lady (25 player),,,,,,,,,,,,,,,,16712190,Defeat Auriaya without destroying her Sanctum Sentries in 25-player mode.,,,,,,,,,,,,,,,,16712190,14962,10,34,0,3870,,,,,,,,,,,,,,,,,2080309740,0,0
3677,0,-1,0,The Sunreavers,,,,,,,,,,,,,,,,16712190,Earn both exalted status with The Sunreavers and the right to represent a city in the Argent Tournament.,,,,,,,,,,,,,,,,16712190,14941,10,34,0,3976,Unlocks Sunreaver dailies at the Argent Tournament.,,,,,,,,,,,,,,,,16712190,0,0
4016,-1,-1,0,"Earth, Wind & Fire (10 player)",,,,,,,,,,,,,,,,16712190,"Defeat Archavon the Stone Watcher, Emalon the Storm Watcher, and Koralon the Flame Watcher within 60 seconds of each other in 10-player mode.",,,,,,,,,,,,,,,,16712190,14922,10,34,0,2603,,,,,,,,,,,,,,,,,16712172,0,0
4017,-1,-1,0,"Earth, Wind & Fire (25 player)",,,,,,,,,,,,,,,,16712190,"Defeat Archavon the Stone Watcher, Emalon the Storm Watcher, and Koralon the Flame Watcher within 60 seconds of each other in 25-player mode.",,,,,,,,,,,,,,,,16712190,14923,10,34,0,2603,,,,,,,,,,,,,,,,,16712172,0,0
4045,-1,-1,0,Times completed the Trial of the Grand Crusader (10 player),,,,,,,,,,,,,,,,16712190,Times completed the Trial of the Grand Crusader (10 player),,,,,,,,,,,,,,,,16712190,15021,0,34,1,1,,,,,,,,,,,,,,,,,16712172,0,0
4665,-1,-1,0,Festergut kills (Heroic Icecrown 10 player),,,,,,,,,,,,,,,,16712190,Festergut kills (Heroic Icecrown 10 player),,,,,,,,,,,,,,,,16712190,15062,0,34,1,1,,,,,,,,,,,,,,,,,16712188,0,0
692,-1,-1,0,Gruul's Lair,,,,,,,,,,,,,,,,16712190,Defeat Gruul the Dragonkiller in Gruul's Lair.,,,,,,,,,,,,,,,,16712190,14805,10,35,0,3628,,,,,,,,,,,,,,,,,16712174,1,0
714,0,-1,0,The Conqueror,,,,,,,,,,,,,,,,16712190,"Raise your reputation values in Warsong Gulch, Arathi Basin and Alterac Valley to Exalted.",,,,,,,,,,,,,,,,16712190,95,20,35,0,2563,Title Reward: Conqueror,,,,,,,,,,,,,,,,16712190,0,0
1165,-1,-1,0,"My Sack is ""Gigantique""",,,,,,,,,,,,,,,,16712190,"Equip Haris Pilton's ""Gigantique"" Bag.",,,,,,,,,,,,,,,,16712190,92,10,35,0,2989,,,,,,,,,,,,,,,,,16712174,0,0
1365,-1,533,0,Noth the Plaguebringer kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,Noth the Plaguebringer kills (Naxxramas 10 player),,,,,,,,,,,,,,,,16712190,14823,10,35,1,2997,,,,,,,,,,,,,,,,,2080309740,0,0
1427,-1,-1,0,Realm First! Grand Master Tailor,,,,,,,,,,,,,,,,16712190,First person on the realm to achieve 450 skill in tailoring.,,,,,,,,,,,,,,,,16712190,81,0,35,256,341,,,,,,,,,,,,,,,,,16712174,0,0
