ID,Charges,Effect[0],Effect[1],Effect[2],EffectPointsMin[0],EffectPointsMin[1],EffectPointsMin[2],EffectPointsMax[0],EffectPointsMax[1],EffectPointsMax[2],EffectArg[0],EffectArg[1],EffectArg[2],Name_lang[0],Name_lang[1],Name_lang[2],Name_lang[3],Name_lang[4],Name_lang[5],Name_lang[6],Name_lang[7],Name_lang[8],Name_lang[9],Name_lang[10],Name_lang[11],Name_lang[12],Name_lang[13],Name_lang[14],Name_lang[15],Name_lang_mask,ItemVisual,Flags,Src_itemID,Condition_ID,RequiredSkillID,RequiredSkillRank,MinLevel
3209,0,5,0,0,12,0,0,12,0,0,3,0,0,+12 Agility,,,,,,,,,,,,,,,,16712190,0,0,33132,0,0,0,0
3210,0,5,0,0,14,0,0,14,0,0,45,0,0,+14 Spell Power,,,,,,,,,,,,,,,,16712190,0,1,33133,0,0,0,0
3211,0,5,0,0,14,0,0,14,0,0,45,0,0,+14 Spell Power,,,,,,,,,,,,,,,,16712190,0,1,33134,0,0,0,0
3212,0,5,0,0,18,0,0,18,0,0,7,0,0,+18 Stamina,,,,,,,,,,,,,,,,16712190,0,1,33135,0,0,0,0
3213,0,5,0,0,6,0,0,6,0,0,43,0,0,+6 Mana every 5 seconds,,,,,,,,,,,,,,,,16712190,0,0,33136,0,0,0,0
3214,0,5,0,0,12,0,0,12,0,0,6,0,0,+12 Spirit,,,,,,,,,,,,,,,,16712190,0,0,33137,0,0,0,0
3215,0,5,0,0,12,0,0,12,0,0,35,0,0,+12 Resilience Rating,,,,,,,,,,,,,,,,16712190,0,0,33138,0,0,0,0
3216,0,5,0,0,12,0,0,12,0,0,5,0,0,+12 Intellect,,,,,,,,,,,,,,,,16712190,0,0,33139,0,0,0,0
3217,0,5,0,0,12,0,0,12,0,0,32,0,0,+12 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,1,33140,0,0,0,0
3218,0,5,0,0,12,0,0,12,0,0,31,0,0,+12 Hit Rating,,,,,,,,,,,,,,,,16712190,0,0,33141,0,0,0,0
3219,0,5,0,0,12,8,0,12,8,0,31,17,0,+12 Hit Rating,,,,,,,,,,,,,,,,16712190,0,0,33142,0,0,0,0
3220,0,5,0,0,12,12,0,12,12,0,32,20,0,+12 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,1,33143,0,0,0,0
3221,0,5,0,0,12,0,0,12,0,0,12,0,0,+12 Defense Rating,,,,,,,,,,,,,,,,16712190,0,1,33144,0,0,0,0
3222,0,5,0,0,20,0,0,20,0,0,3,0,0,+20 Agility,,,,,,,,,,,,,,,,16712190,125,0,0,0,0,0,0
3223,0,3,5,0,0,15,0,0,15,0,43588,14,0,Adamantite Weapon Chain,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,50
3224,0,5,0,0,6,0,0,6,0,0,3,0,0,+6 Agility,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3225,0,1,0,0,0,0,0,0,0,0,42976,0,0,Executioner,,,,,,,,,,,,,,,,16712190,165,0,0,0,0,0,0
3226,0,5,5,0,4,6,0,4,6,0,35,7,0,+4 Resilience Rating and +6 Stamina,,,,,,,,,,,,,,,,16712190,0,0,33782,0,0,0,0
3227,0,5,0,0,10,0,0,10,0,0,32,0,0,+10 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3228,0,5,0,0,34,0,0,34,0,0,38,0,0,+34 Attack Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3229,0,5,0,0,12,0,0,12,0,0,35,0,0,+12 Resilience Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3230,0,4,0,0,20,0,0,20,0,0,4,0,0,+20 Frost Resistance,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3231,0,5,0,0,15,0,0,15,0,0,37,0,0,+15 Expertise Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3232,0,3,5,0,0,15,0,0,15,0,13889,7,0,+15 Stamina and Minor Speed Increase,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3233,0,5,0,0,250,0,0,250,0,0,0,0,0,+250 Mana,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3234,0,5,0,0,20,0,0,20,0,0,31,0,0,+20 Hit Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3235,0,3,0,0,0,0,0,0,0,0,44491,0,0,+12 Resist All,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3236,0,5,0,0,200,0,0,200,0,0,1,0,0,+200 Health,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3237,0,2,0,0,10,0,0,10,0,0,0,0,0,+10 Weapon Damage,,,,,,,,,,,,,,,,16712190,2,0,0,0,0,0,0
3238,0,3,0,0,0,0,0,0,0,0,44507,0,0,Gatherer,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3239,0,1,0,0,0,0,0,0,0,0,44525,0,0,Icebreaker Weapon,,,,,,,,,,,,,,,,16712190,25,0,0,0,0,0,0
3240,0,5,0,0,23,0,0,23,0,0,45,0,0,+23 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3241,0,1,0,0,0,0,0,0,0,0,44578,0,0,Lifeward,,,,,,,,,,,,,,,,16712190,103,0,0,0,0,0,0
3242,0,3,0,0,0,0,0,0,0,0,18676,0,0,+5 Resist All,,,,,,,,,,,,,,,,16712190,0,0,34142,0,0,0,0
3243,0,3,0,0,0,0,0,0,0,0,44001,0,0,+35 Spell Penetration,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3244,0,5,5,0,7,7,0,7,7,0,46,43,0,+7 Health and Mana every 5 sec,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3245,0,5,0,0,20,0,0,20,0,0,35,0,0,+20 Resilience Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3246,0,5,0,0,28,0,0,28,0,0,45,0,0,+28 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3247,0,3,0,0,0,0,0,0,0,0,44594,0,0,+140 Attack Power versus Undead,,,,,,,,,,,,,,,,16712190,31,0,0,0,0,0,0
3248,0,5,0,0,18,0,0,18,0,0,37,0,0,+18 Expertise Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3249,0,5,0,0,16,0,0,16,0,0,32,0,0,+16 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3250,0,3,5,0,0,15,0,0,15,0,44615,7,0,Icewalker,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3251,0,1,0,0,0,0,0,0,0,0,44622,0,0,Giantslaying,,,,,,,,,,,,,,,,16712190,25,0,0,0,0,0,0
3252,0,3,0,0,0,0,0,0,0,0,44624,0,0,+8 All Stats,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3253,0,3,5,0,0,10,0,0,10,0,25063,14,0,+2% Threat and 10 Parry Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3254,0,3,0,0,0,0,0,0,0,0,44627,0,0,+4 All Stats,,,,,,,,,,,,,,,,16712190,0,0,34143,0,0,0,0
3255,0,5,0,0,55,0,0,55,0,0,45,0,0,+55 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3256,0,3,5,0,0,10,0,0,10,0,13840,3,0,Increased Stealth and +10 Agility,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3257,0,5,0,0,54,0,0,54,0,0,45,0,0,+54 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3258,0,5,0,0,18,0,0,18,0,0,45,39508,0,+18 Spell Power,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,0
3259,0,5,0,0,22,0,0,22,0,0,7,0,0,+22 Stamina,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,0
3260,0,4,0,0,240,0,0,240,0,0,0,0,0,+240 Armor,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3261,0,5,3,0,12,0,0,12,0,0,32,44797,0,+12 Critical Strike Rating and 3% Increased Critical Damage,,,,,,,,,,,,,,,,16712190,0,0,34220,81,0,0,0
3262,0,5,0,0,15,0,0,15,0,0,7,0,0,+15 Stamina,,,,,,,,,,,,,,,,16712190,0,0,34256,0,0,0,0
3263,0,5,0,0,4,0,0,4,0,0,32,0,0,+4 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3264,0,3,0,0,0,0,0,0,0,0,45335,0,0,"+150 Armor, -10% Speed",,,,,,,,,,,,,,,,16712190,0,0,34627,0,0,0,0
3265,0,3,0,0,100,0,0,100,0,0,45396,0,0,Blessed Weapon Coating,,,,,,,,,,,,,,,,16712190,42,9,0,0,0,0,0
3266,0,3,0,0,100,0,0,100,0,0,45398,0,0,Righteous Weapon Coating,,,,,,,,,,,,,,,,16712190,31,9,0,0,0,0,0
3267,0,5,0,0,4,0,0,4,0,0,36,0,0,+4 Haste Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3268,0,5,0,0,15,0,0,15,0,0,7,0,0,+15 Stamina,,,,,,,,,,,,,,,,16712190,0,0,34831,0,0,0,0
3269,0,3,0,0,0,0,0,0,0,0,45698,0,0,+3 Fishing,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3270,0,5,0,0,8,0,0,8,0,0,36,0,0,+8 Haste Rating,,,,,,,,,,,,,,,,16712190,0,0,35315,0,0,0,0
3271,0,5,5,0,4,5,0,4,5,0,36,45,0,+4 Haste Rating and +5 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,35316,0,0,0,0
3272,0,5,5,0,6,4,0,6,4,0,7,36,0,+4 Haste Rating and +6 Stamina,,,,,,,,,,,,,,,,16712190,0,0,35318,0,0,0,0
3273,0,1,3,0,0,0,0,0,0,0,46579,46662,0,Deathfrost,,,,,,,,,,,,,,,,16712190,166,0,0,0,0,0,0
3274,0,5,3,0,12,0,0,12,0,0,12,55283,0,+12 Defense Rating and +5% Shield Block Value,,,,,,,,,,,,,,,,16712190,0,0,35501,121,0,0,0
3275,0,5,3,0,14,0,0,14,0,0,45,46600,0,+14 Spell Power and +2% Intellect,,,,,,,,,,,,,,,,16712190,0,0,35503,122,0,0,0
3276,0,5,0,0,20,0,0,20,0,0,38,0,0,+20 Attack Power,,,,,,,,,,,,,,,,16712190,0,0,35487,0,0,0,0
3277,0,5,0,0,12,0,0,12,0,0,45,0,0,+12 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,35488,0,0,0,0
3278,0,5,0,0,12,0,0,12,0,0,45,0,0,+12 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,35489,0,0,0,0
3279,0,5,0,0,3,0,0,3,0,0,45,0,0,+3 Spell Power,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,0
3280,0,5,5,0,4,6,0,4,6,0,13,7,0,+4 Dodge Rating and +6 Stamina,,,,,,,,,,,,,,,,16712190,0,0,35707,0,0,0,0
3281,0,5,0,0,20,0,0,20,0,0,38,0,0,+20 Attack Power,,,,,,,,,,,,,,,,16712190,0,0,35487,0,0,0,0
3282,0,5,0,0,12,0,0,12,0,0,45,0,0,+12 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,35488,0,0,0,0
3283,0,5,0,0,12,0,0,12,0,0,45,0,0,+12 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,35489,0,0,0,0
3284,0,5,5,0,7,5,0,7,5,0,7,35,0,+5 Resilience Rating and +7 Stamina,,,,,,,,,,,,,,,,16712190,0,0,35758,0,0,0,0
3285,0,5,5,0,7,5,0,7,5,0,7,36,0,+5 Haste Rating and +7 Stamina,,,,,,,,,,,,,,,,16712190,0,0,35759,0,0,0,0
3286,0,5,5,0,5,6,0,5,6,0,36,45,0,+5 Haste Rating and +6 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,35760,0,0,0,0
3287,0,5,0,0,10,0,0,10,0,0,36,0,0,+10 Haste Rating,,,,,,,,,,,,,,,,16712190,0,0,35761,0,0,0,0
3288,0,0,0,0,0,0,0,0,0,0,0,0,0,Test Riding Crop Enchant,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3289,0,0,0,0,0,0,0,0,0,0,0,0,0,+10% Mount Speed,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,0
3290,0,7,0,0,0,0,0,0,0,0,52641,0,0,Spring Loaded Cape Expander,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3291,2,7,0,0,0,0,0,0,0,0,47181,0,0,Test On Use Charges,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3292,0,5,0,0,68,0,0,68,0,0,38,0,0,+68 Attack Power,,,,,,,,,,,,,,,,16712190,0,0,36766,0,755,350,0
3293,0,5,0,0,51,0,0,51,0,0,7,0,0,+51 Stamina,,,,,,,,,,,,,,,,16712190,0,0,36767,0,755,350,0
3294,0,4,0,0,225,0,0,225,0,0,0,0,0,+225 Armor,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3295,0,5,0,0,16,20,20,16,20,20,36,29,30,+16 Haste Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,333,400,0
3296,0,3,5,0,0,10,0,0,10,0,25070,6,0,+10 Spirit and 2% Reduced Threat,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3297,0,5,0,0,275,0,0,275,0,0,1,0,0,+275 Health,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3298,0,5,0,0,19,0,0,19,0,0,43,0,0,Exceptional Mana Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3299,0,5,0,0,56,0,0,56,0,0,45,0,0,Exceptional Wizard Oil,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3300,0,5,0,0,19,0,0,19,0,0,45,0,0,+19 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3301,0,5,0,0,6,0,0,6,0,0,32,0,0,+6 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3302,0,5,0,0,8,0,0,8,0,0,12,0,0,+8 Defense Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3303,0,5,0,0,8,0,0,8,0,0,36,0,0,+8 Haste Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3304,0,5,0,0,8,0,0,8,0,0,13,0,0,+8 Dodge Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3305,0,5,0,0,12,0,0,12,0,0,7,0,0,+12 Stamina,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3306,0,5,0,0,2,0,0,2,0,0,43,0,0,2 mana per 5 sec.,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3307,0,5,0,0,9,0,0,9,0,0,7,0,0,+9 Stamina,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3308,0,5,0,0,4,0,0,4,0,0,36,0,0,+4 Haste Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3309,0,5,0,0,6,0,0,6,0,0,36,0,0,+6 Haste Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3310,0,5,0,0,6,0,0,6,0,0,5,0,0,+6 Intellect,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3311,0,5,0,0,6,0,0,6,0,0,6,0,0,+6 Spirit,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3312,0,5,0,0,8,0,0,8,0,0,4,0,0,+8 Strength,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3313,0,5,0,0,8,0,0,8,0,0,3,0,0,+8 Agility,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3314,0,5,0,0,8,0,0,8,0,0,32,0,0,+8 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3315,0,0,0,0,0,0,0,0,0,0,0,0,0,+3% Mount Speed,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,0
3316,0,5,0,0,6,0,0,6,0,0,32,0,0,+6 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3317,0,5,0,0,21,0,0,21,0,0,7,0,0,+21 Stamina,,,,,,,,,,,,,,,,16712190,0,0,37430,0,0,0,0
3318,0,5,5,0,6,5,0,6,5,0,45,6,0,+6 Spell Power and +5 Spirit,,,,,,,,,,,,,,,,16712190,0,0,37503,0,0,0,0
3319,0,8,0,0,1,0,0,1,0,0,0,0,0,Test Add Sockets Enchant,,,,,,,,,,,,,,,,16712190,0,0,0,0,164,50,0
3320,0,4,0,0,10,0,0,10,0,0,0,0,0,Test Skill Req Enchant,,,,,,,,,,,,,,,,16712190,0,0,0,0,164,50,0
3321,0,4,0,0,150,0,0,150,0,0,0,0,0,+150 Armor,,,,,,,,,,,,,,,,16712190,0,0,38292,0,164,50,0
3322,0,3,0,0,100,0,0,100,0,0,50401,0,0,Frozen Rune Weapon,,,,,,,,,,,,,,,,16712190,1,9,0,0,0,0,0
3324,0,5,0,0,10,0,0,10,0,0,32,0,0,+10 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,34835,0,0,0,0
3325,0,5,5,0,45,15,0,45,15,0,7,3,0,+45 Stamina and +15 Agility,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,70
3326,0,5,5,0,15,55,0,5,55,0,32,38,0,+55 Attack Power and +15 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,70
3327,0,5,5,0,55,22,0,55,22,0,7,3,0,+55 Stamina and +22 Agility,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,65
3328,0,5,5,0,22,75,0,22,75,0,32,38,0,+75 Attack Power and +22 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,65
3329,0,5,0,0,12,0,0,12,0,0,7,0,0,+12 Stamina,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,70
3330,0,5,0,0,18,0,0,18,0,0,7,0,0,+18 Stamina,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,70
3331,0,5,5,0,72,35,0,72,35,0,7,3,0,+72 Stamina and +35 Agility,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,70
3332,0,5,5,0,36,100,0,36,100,0,32,38,0,+100 Attack Power and +36 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,1,0,0,0,0,70
3333,0,5,0,0,0,0,0,0,0,0,0,0,0,QA Test Blank Purple Gem Enchant,,,,,,,,,,,,,,,,16712190,0,0,38498,0,0,0,0
3334,0,3,0,0,1,0,0,1,0,0,33153,28735,0,Northrend Flight,,,,,,,,,,,,,,,,16712190,0,0,38538,0,0,0,0
3335,0,5,0,0,20,0,0,20,0,0,38,0,0,+20 Attack Power,,,,,,,,,,,,,,,,16712190,0,0,38545,0,0,0,0
3336,0,5,0,0,10,0,0,10,0,0,32,0,0,+10 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,38546,0,0,0,0
3337,0,5,5,0,10,5,0,10,5,0,38,32,0,+10 Attack Power and +5 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,38547,0,0,0,0
3338,0,5,5,0,6,5,0,6,5,0,45,32,0,+6 Spell Power and +5 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,38548,0,0,0,0
3339,0,5,0,0,12,0,0,12,0,0,45,0,0,+12 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,38549,0,0,0,0
3340,0,5,0,0,10,0,0,10,0,0,32,0,0,+10 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,38550,0,0,0,0
3341,0,3,0,0,100,0,0,100,0,0,51385,0,0,Frozen Rune Weapon 2,,,,,,,,,,,,,,,,16712190,1,9,0,0,0,0,0
3342,0,3,0,0,100,0,0,100,0,0,51386,0,0,Frozen Rune Weapon 3,,,,,,,,,,,,,,,,16712190,1,9,0,0,0,0,0
3343,0,3,0,0,100,0,0,100,0,0,51387,0,0,Frozen Rune Weapon 4,,,,,,,,,,,,,,,,16712190,1,9,0,0,0,0,0
3344,0,3,0,0,100,0,0,100,0,0,51388,0,0,Frozen Rune Weapon 5,,,,,,,,,,,,,,,,16712190,1,9,0,0,0,0,0
3345,0,3,0,0,20,0,0,20,0,0,51940,0,0,Earthliving 1,,,,,,,,,,,,,,,,16712190,106,9,0,0,0,0,0
3346,0,3,0,0,20,0,0,20,0,0,51989,0,0,Earthliving 2,,,,,,,,,,,,,,,,16712190,106,9,0,0,0,0,0
3347,0,3,0,0,20,0,0,20,0,0,52004,0,0,Earthliving 3,,,,,,,,,,,,,,,,16712190,106,9,0,0,0,0,0
3348,0,3,0,0,20,0,0,20,0,0,52005,0,0,Earthliving 4,,,,,,,,,,,,,,,,16712190,106,9,0,0,0,0,0
3349,0,3,0,0,20,0,0,20,0,0,52007,0,0,Earthliving 5,,,,,,,,,,,,,,,,16712190,106,9,0,0,0,0,0
3350,0,3,0,0,20,0,0,20,0,0,52008,0,0,Earthliving 6,,,,,,,,,,,,,,,,16712190,106,9,0,0,0,0,0
3351,0,5,0,0,6,0,0,6,0,0,31,0,0,+6 Hit Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3352,0,5,0,0,8,0,0,8,0,0,6,0,0,+8 Spirit,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3353,0,5,0,0,8,0,0,8,0,0,5,0,0,+8 Intellect,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3354,0,5,0,0,12,0,0,12,0,0,7,0,0,+12 Stamina,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3355,0,5,0,0,6,0,0,6,0,0,3,0,0,+6 Agility,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3356,0,5,0,0,12,0,0,12,0,0,38,0,0,+12 Attack Power,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3357,0,5,0,0,6,0,0,6,0,0,4,0,0,+6 Strength,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3358,0,5,0,0,6,0,0,6,0,0,13,0,0,+6 Dodge Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3359,0,5,0,0,4,0,0,4,0,0,14,0,0,+4 Parry Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3360,0,5,0,0,8,0,0,8,0,0,14,0,0,+8 Parry Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3361,0,5,0,0,6,0,0,6,0,0,15,0,0,+6 Block Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3362,0,5,0,0,6,0,0,6,0,0,37,0,0,+6 Expertise Rating,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3363,0,3,0,0,0,0,0,0,0,0,23515,0,0,+9 Block Value,,,,,,,,,,,,,,,,16712190,0,0,0,0,0,0,0
3364,0,0,0,0,0,0,0,0,0,0,0,0,0,Empower Rune Weapon,,,,,,,,,,,,,,,,16712190,173,0,0,0,0,0,0
3365,0,3,3,0,0,0,0,0,0,0,53387,43588,0,Rune of Swordshattering,,,,,,,,,,,,,,,,16712190,156,1,0,0,776,0,0
3366,0,1,0,0,100,0,0,100,0,0,56903,0,0,Rune of Lichbane,,,,,,,,,,,,,,,,16712190,25,1,0,0,776,0,0
3367,0,3,3,0,0,0,0,0,0,0,53362,60209,0,Rune of Spellshattering,,,,,,,,,,,,,,,,16712190,161,1,0,0,776,0,0
3368,0,1,0,0,0,0,0,0,0,0,53365,0,0,Rune of the Fallen Crusader,,,,,,,,,,,,,,,,16712190,160,1,0,0,776,0,0
3369,0,1,0,0,0,0,0,0,0,0,53386,0,0,Rune of Cinderglacier,,,,,,,,,,,,,,,,16712190,166,1,0,0,776,0,0
3370,0,1,1,0,100,100,0,100,100,0,50401,51714,0,Rune of Razorice,,,,,,,,,,,,,,,,16712190,1,1,0,0,776,0,0
3371,0,5,0,0,12,0,0,12,0,0,4,0,0,+12 Strength,,,,,,,,,,,,,,,,16712190,0,0,39900,0,0,0,0
3374,0,5,0,0,12,0,0,12,0,0,3,0,0,+12 Agility,,,,,,,,,,,,,,,,16712190,0,0,39905,0,0,0,0
3375,0,5,0,0,24,0,0,24,0,0,38,0,0,+24 Attack Power,,,,,,,,,,,,,,,,16712190,0,0,39906,0,0,0,0
3376,0,5,0,0,12,0,0,12,0,0,13,0,0,+12 Dodge Rating,,,,,,,,,,,,,,,,16712190,0,0,39907,0,0,0,0
3377,0,5,0,0,12,0,0,12,0,0,14,0,0,+12 Parry Rating,,,,,,,,,,,,,,,,16712190,0,0,39908,0,0,0,0
3378,0,5,0,0,12,0,0,12,0,0,44,0,0,+12 Armor Penetration Rating,,,,,,,,,,,,,,,,16712190,0,0,39909,0,0,0,0
3379,0,5,0,0,12,0,0,12,0,0,37,0,0,+12 Expertise Rating,,,,,,,,,,,,,,,,16712190,0,0,39910,0,0,0,0
3380,0,5,0,0,14,0,0,14,0,0,45,0,0,+14 Spell Power,,,,,,,,,,,,,,,,16712190,0,0,39911,0,0,0,0
3381,0,5,0,0,12,0,0,12,0,0,5,0,0,+12 Intellect,,,,,,,,,,,,,,,,16712190,0,0,39912,0,0,0,0
3382,0,5,0,0,12,0,0,12,0,0,32,0,0,+12 Critical Strike Rating,,,,,,,,,,,,,,,,16712190,0,0,39914,0,0,0,0
3383,0,5,0,0,12,0,0,12,0,0,31,0,0,+12 Hit Rating,,,,,,,,,,,,,,,,16712190,0,0,39915,0,0,0,0
3384,0,5,0,0,12,0,0,12,0,0,12,0,0,+12 Defense Rating,,,,,,,,,,,,,,,,16712190,0,0,39916,0,0,0,0
3385,0,5,0,0,12,0,0,12,0,0,35,0,0,+12 Resilience Rating,,,,,,,,,,,,,,,,16712190,0,0,39917,0,0,0,0
3386,0,5,0,0,12,0,0,12,0,0,36,0,0,+12 Haste Rating,,,,,,,,,,,,,,,,16712190,0,0,39918,0,0,0,0
3387,0,5,0,0,18,0,0,18,0,0,7,0,0,+18 Stamina,,,,,,,,,,,,,,,,16712190,0,0,39919,0,0,0,0
3388,0,5,0,0,12,0,0,12,0,0,6,0,0,+12 Spirit,,,,,,,,,,,,,,,,16712190,0,0,39920,0,0,0,0
3389,0,5,0,0,6,0,0,6,0,0,43,0,0,+6 Mana every 5 seconds,,,,,,,,,,,,,,,,16712190,0,0,39927,0,0,0,0
3390,0,3,0,0,12,0,0,12,0,0,28869,0,0,+15 Spell Penetration,,,,,,,,,,,,,,,,16712190,0,0,39932,0,0,0,0
3391,0,5,5,0,6,9,0,6,9,0,44,7,0,+6 Armor Penetration Rating and +9 Stamina,,,,,,,,,,,,,,,,16712190,0,0,39933,0,0,0,0
3392,0,5,5,0,6,9,0,6,9,0,4,7,0,+6 Strength and +9 Stamina,,,,,,,,,,,,,,,,16712190,0,0,39934,0,0,0,0
3393,0,5,5,0,6,9,0,6,9,0,3,7,0,+6 Agility and +9 Stamina,,,,,,,,,,,,,,,,16712190,0,0,39935,0,0,0,0
3394,0,5,5,0,7,9,0,7,9,0,45,7,0,+7 Spell Power and +9 Stamina,,,,,,,,,,,,,,,,16712190,0,0,39936,0,0,0,0
3395,0,5,5,0,12,9,0,12,9,0,38,7,0,+12 Attack Power and +9 Stamina,,,,,,,,,,,,,,,,16712190,0,0,39937,0,0,0,0
3396,0,5,5,0,6,9,0,6,9,0,13,7,0,+6 Dodge Rating and +9 Stamina,,,,,,,,,,,,,,,,16712190,0,0,39938,0,0,0,0
